"geneID","transcriptID","proteinID","transcript_length"
"111565324","XM_035945992.2","XP_035801885.2",5883
"111565324","XM_023265345.3","XP_023121113.2",5829
"111565324","XM_023265333.2","XP_023121101.2",5922
"111565324","XM_055005146.1","XP_054861121.1",5880
"111565324","XM_023265346.3","XP_023121114.2",5826
"111565324","XM_023265349.3","XP_023121117.2",5793
"111565324","XM_023265335.3","XP_023121103.2",5901
"111565324","XM_023265343.3","XP_023121111.2",5859
"111565324","XM_023265347.3","XP_023121115.2",5805
"111565324","XM_023265336.3","XP_023121104.2",5898
"111565324","XM_023265344.3","XP_023121112.2",5856
"111565324","XM_023265348.3","XP_023121116.2",5802
"111565326","XM_023265356.3","XP_023121124.1",1565
"111565326","XM_023265354.3","XP_023121122.1",1646
"111565361","XM_023265409.2","XP_023121177.2",1027
"111565359","XM_023265404.3","XP_023121172.2",3829
"111565359","XM_023265407.3","XP_023121175.2",3586
"111565352","XM_023265396.3","XP_023121164.1",1567
"111565348","XM_023265390.3","XP_023121158.1",1868
"111565348","XM_023265389.3","XP_023121157.1",1872
"111565371","XM_023265420.3","XP_023121188.2",2322
"111565371","XM_055005435.1","XP_054861410.1",2476
"111565371","XM_035945982.2","XP_035801875.2",2494
"111565371","XM_035945983.2","XP_035801876.2",2437
"111565366","XM_023265414.3","XP_023121182.1",4794
"111565367","XM_055004936.1","XP_054860911.1",4114
"111565367","XM_055004937.1","XP_054860912.1",4093
"111565349","XM_023265391.3","XP_023121159.1",2924
"111565370","XM_055005205.1","XP_054861180.1",2350
"111565331","XM_023265361.3","XP_023121129.1",3460
"111565331","XM_023265362.3","XP_023121130.1",3505
"111565368","XM_023265416.3","XP_023121184.2",2828
"111565334","XM_023265368.3","XP_023121136.1",2400
"111565334","XM_023265367.3","XP_023121135.1",2423
"118469962","XM_055005321.1","XP_054861296.1",655
"111565374","XM_023265424.3","XP_023121192.2",5211
"111565384","XM_023265435.3","XP_023121203.1",1969
"111565369","XM_023265417.3","XP_023121185.2",1691
"111565375","XM_023265425.3","XP_023121193.2",3927
"111565356","XM_023265399.3","XP_023121167.1",2619
"111565360","XM_023265408.3","XP_023121176.1",2280
"111565382","XM_023265433.3","XP_023121201.1",1236
"111565379","XM_023265428.3","XP_023121196.1",1169
"111565358","XM_023265403.3","XP_023121171.2",1680
"111565350","XM_035945978.2","XP_035801871.2",2738
"111565354","XM_023265397.3","XP_023121165.1",2522
"111565329","XM_023265359.3","XP_023121127.2",2699
"111565329","XM_023265360.3","XP_023121128.2",2702
"111565363","XM_023265410.3","XP_023121178.2",3326
"111565383","XM_023265434.3","XP_023121202.1",1314
"111565338","XM_023265375.3","XP_023121143.1",4933
"111565338","XM_035945998.2","XP_035801891.1",4981
"111565338","XM_023265374.3","XP_023121142.1",4975
"111565338","XM_055005305.1","XP_054861280.1",5023
"111565338","XM_055005306.1","XP_054861281.1",4724
"111565380","XM_023265430.3","XP_023121198.1",1394
"111565336","XM_023265370.3","XP_023121138.2",4193
"111565336","XM_055005307.1","XP_054861282.1",4190
"111565336","XM_023265373.3","XP_023121141.2",3997
"111565336","XM_035946007.2","XP_035801900.2",3994
"111565336","XM_055005308.1","XP_054861283.1",4138
"111565381","XM_023265432.3","XP_023121200.1",4342
"111565355","XM_023265398.3","XP_023121166.2",6467
"111565347","XM_023265387.3","XP_023121155.1",2125
"111565341","XM_023265379.3","XP_023121147.1",5644
"111565341","XM_023265380.3","XP_023121148.1",5581
"111565341","XM_023265381.3","XP_023121149.1",5551
"111565377","XM_023265427.3","XP_023121195.1",1365
"111570028","XM_055005281.1","XP_054861256.1",6695
"111570028","XM_055005279.1","XP_054861254.1",8912
"111570028","XM_055005280.1","XP_054861255.1",8891
"111570022","XM_023272532.3","XP_023128300.2",9361
"111570027","XM_023272539.3","XP_023128307.2",1964
"111570027","XM_023272540.3","XP_023128308.2",1941
"111570027","XM_023272544.3","XP_023128312.2",1559
"111570027","XM_023272542.3","XP_023128310.2",3570
"111570027","XM_023272541.3","XP_023128309.2",3665
"111570023","XM_023272536.3","XP_023128304.1",3449
"111570024","XM_023272537.3","XP_023128305.2",2100
"111570025","XM_055004994.1","XP_054860969.1",5464
"111570025","XM_055004995.1","XP_054860970.1",4289
"111583343","XM_023292384.2","XP_023148152.1",3111
"111583342","XM_023292381.3","XP_023148149.1",5984
"111583342","XM_055004996.1","XP_054860971.1",5969
"111583342","XM_055004997.1","XP_054860972.1",5908
"111583346","XM_023292386.3","XP_023148154.2",1800
"111586813","XM_055005126.1","XP_054861101.1",6231
"111586813","XM_055005125.1","XP_054861100.1",8249
"111581535","XM_023289746.3","XP_023145514.1",11209
"111581537","XM_055005361.1","XP_054861336.1",6145
"111581537","XM_055005359.1","XP_054861334.1",6234
"111581537","XM_055005360.1","XP_054861335.1",6230
"111581537","XM_023289749.3","XP_023145517.2",6217
"111581539","XM_023289752.3","XP_023145520.1",2054
"111581529","XM_055005026.1","XP_054861001.1",8026
"111581529","XM_023289736.3","XP_023145504.2",8064
"111581529","XM_035957032.2","XP_035812925.2",7977
"111581529","XM_055005027.1","XP_054861002.1",8016
"111581529","XM_055005025.1","XP_054861000.1",7939
"111581529","XM_023289740.3","XP_023145508.2",7913
"111581536","XM_023289748.3","XP_023145516.1",932
"111581530","XM_023289743.3","XP_023145511.1",1058
"111581533","XM_023289745.3","XP_023145513.1",1459
"111581538","XM_023289751.3","XP_023145519.1",4224
"111580447","XM_055005215.1","XP_054861190.1",5577
"111580447","XM_055005213.1","XP_054861188.1",5354
"111580447","XM_055005214.1","XP_054861189.1",5339
"111580450","XM_023288194.3","XP_023143962.2",1300
"111580448","XM_023288192.3","XP_023143960.2",3647
"111580448","XM_055005023.1","XP_054860998.1",2019
"111580441","XM_035956312.2","XP_035812205.2",3738
"111580445","XM_023288181.3","XP_023143949.1",4518
"111580445","XM_023288183.3","XP_023143951.1",4440
"118471478","XM_055005100.1","XP_054861075.1",4903
"118471478","XM_035956321.2","XP_035812214.2",4880
"118471478","XM_035956319.2","XP_035812212.2",4830
"118471478","XM_055005101.1","XP_054861076.1",4763
"118471478","XM_055005102.1","XP_054861077.1",4324
"129347283","XM_055005104.1","XP_054861079.1",2886
"111580449","XM_035956310.2","XP_035812203.1",3487
"111580449","XM_035956309.2","XP_035812202.1",3514
"111580446","XM_023288187.3","XP_023143955.2",4870
"111580446","XM_023288185.3","XP_023143953.2",5141
"111580446","XM_023288184.3","XP_023143952.2",6577
"111580446","XM_055005099.1","XP_054861074.1",6448
"111580446","XM_035956316.2","XP_035812209.2",6313
"111580446","XM_055005098.1","XP_054861073.1",6323
"111580446","XM_023288189.3","XP_023143957.2",6117
"111580451","XM_023288195.3","XP_023143963.2",2163
"111580443","XM_023288179.3","XP_023143947.1",5205
"111580443","XM_023288180.3","XP_023143948.1",5180
"111580444","XM_055005103.1","XP_054861078.1",3201
"111580444","XM_035956308.2","XP_035812201.2",3205
"111580454","XM_023288200.3","XP_023143968.2",5419
"111580453","XM_023288197.3","XP_023143965.2",955
"111580453","XM_023288198.3","XP_023143966.2",951
"111576168","XM_023281727.3","XP_023137495.1",2081
"111576186","XM_035953544.2","XP_035809437.2",3019
"111576178","XM_023281740.3","XP_023137508.2",4493
"111576183","XM_023281746.3","XP_023137514.2",3520
"111576177","XM_055004989.1","XP_054860964.1",2001
"111576177","XM_055004990.1","XP_054860965.1",1982
"111576176","XM_023281738.3","XP_023137506.1",4669
"111576172","XM_023281732.3","XP_023137500.1",1761
"111576172","XM_055005394.1","XP_054861369.1",1651
"111576175","XM_023281736.3","XP_023137504.2",2849
"111575441","XM_055004907.1","XP_054860882.1",2035
"111576165","XM_023281723.3","XP_023137491.1",3060
"111576164","XM_023281722.3","XP_023137490.2",3275
"111576166","XM_023281724.3","XP_023137492.2",1140
"111576185","XM_023281748.3","XP_023137516.1",2410
"111576181","XM_023281745.3","XP_023137513.1",1045
"111576171","XM_023281731.3","XP_023137499.1",3528
"111576171","XM_023281730.3","XP_023137498.1",3298
"111586895","XM_023296728.3","XP_023152496.1",6197
"111586782","XM_055005284.1","XP_054861259.1",4150
"111586782","XM_055005283.1","XP_054861258.1",4180
"111566525","XM_055005282.1","XP_054861257.1",2742
"111566521","XM_023267140.3","XP_023122908.2",3233
"111566521","XM_035946786.2","XP_035802679.2",3050
"111566521","XM_055005186.1","XP_054861161.1",3040
"111566521","XM_035946785.2","XP_035802678.2",3161
"111566521","XM_035946788.2","XP_035802681.2",3053
"111566521","XM_055005187.1","XP_054861162.1",2852
"111566521","XM_055005188.1","XP_054861163.1",2776
"111566521","XM_023267142.3","XP_023122910.2",3148
"111566521","XM_023267141.3","XP_023122909.2",3195
"111566521","XM_035946790.2","XP_035802683.2",2693
"111566521","XM_035946789.2","XP_035802682.2",2890
"111566522","XM_055005189.1","XP_054861164.1",4055
"111566522","XM_023267146.3","XP_023122914.1",4500
"111566524","XM_055005090.1","XP_054861065.1",6614
"111566524","XM_023267152.3","XP_023122920.2",6602
"111566526","XM_023267154.3","XP_023122922.2",4243
"111566527","XM_023267156.3","XP_023122924.1",8733
"111566527","XM_023267155.3","XP_023122923.1",8716
"111566527","XM_035946792.2","XP_035802685.1",8601
"111577359","XM_023283603.3","XP_023139371.2",3645
"111577363","XM_023283608.3","XP_023139376.1",4577
"111577364","XM_023283609.3","XP_023139377.2",3459
"111577361","XM_055004966.1","XP_054860941.1",1955
"111577361","XM_023283606.3","XP_023139374.1",1473
"111577362","XM_023283607.3","XP_023139375.2",991
"111577354","XM_035954348.2","XP_035810241.1",1054
"111577356","XM_035954344.2","XP_035810237.2",2721
"111577356","XM_035954345.2","XP_035810238.2",2701
"111577356","XM_023283599.3","XP_023139367.2",3772
"111577356","XM_035954346.2","XP_035810239.2",3500
"111577357","XM_023283600.3","XP_023139368.1",2498
"111577355","XM_055005508.1","XP_054861483.1",7593
"111577355","XM_055005507.1","XP_054861482.1",7743
"111577355","XM_023283596.3","XP_023139364.2",7754
"111577355","XM_055005509.1","XP_054861484.1",8554
"111577355","XM_055005510.1","XP_054861485.1",8690
"111577355","XM_023283597.3","XP_023139365.2",8701
"111577360","XM_023283604.3","XP_023139372.2",3081
"111578206","XM_023283601.3","XP_023139369.1",3163
"111578207","XM_035954906.2","XP_035810799.1",1593
"111578207","XM_023284858.3","XP_023140626.1",1695
"111578204","XM_023284854.3","XP_023140622.1",1702
"111578205","XM_023284856.3","XP_023140624.1",1151
"111578201","XM_023284851.3","XP_023140619.2",2137
"111578202","XM_055005421.1","XP_054861396.1",884
"111578197","XM_023284849.3","XP_023140617.1",997
"111578196","XM_023284848.3","XP_023140616.2",4636
"111578203","XM_055005496.1","XP_054861471.1",5423
"111578203","XM_023284853.3","XP_023140621.3",3862
"111578203","XM_035954910.2","XP_035810803.2",3614
"111578191","XM_023284844.3","XP_023140612.3",1433
"111578208","XM_023284859.3","XP_023140627.1",652
"111578190","XM_023284842.3","XP_023140610.1",910
"111578214","XM_023284863.3","XP_023140631.2",1046
"111578194","XM_023284846.3","XP_023140614.2",3259
"111578195","XM_023284847.3","XP_023140615.2",2028
"111578200","XM_023284850.3","XP_023140618.1",2510
"111578212","XM_055005413.1","XP_054861388.1",1854
"111578187","XM_023284837.3","XP_023140605.2",3920
"111578187","XM_023284838.3","XP_023140606.2",3845
"111578187","XM_023284839.3","XP_023140607.2",3785
"111578189","XM_023284841.3","XP_023140609.2",5178
"111578192","XM_023284845.3","XP_023140613.2",8583
"111578213","XM_023284862.3","XP_023140630.2",3795
"111577375","XM_023283622.3","XP_023139390.2",4848
"111577376","XM_055005114.1","XP_054861089.1",2582
"111577373","XM_023283620.3","XP_023139388.1",2012
"111577369","XM_023283615.3","XP_023139383.2",5210
"111577369","XM_035954359.2","XP_035810252.2",5212
"111577372","XM_023283619.3","XP_023139387.2",6908
"111577372","XM_055005113.1","XP_054861088.1",6908
"111577367","XM_035954355.2","XP_035810248.1",742
"111577366","XM_023283612.3","XP_023139380.1",697
"111577368","XM_023283614.3","XP_023139382.1",700
"111577371","XM_023283617.3","XP_023139385.1",905
"111577374","XM_035954352.2","XP_035810245.1",1384
"111577374","XM_023283621.3","XP_023139389.1",1493
"111577377","XM_023283624.3","XP_023139392.1",2492
"111577378","XM_023283625.3","XP_023139393.1",2781
"111577380","XM_023283627.3","XP_023139395.1",3878
"111576160","XM_055005390.1","XP_054861365.1",2406
"111576179","XM_023281742.3","XP_023137510.1",3057
"111576163","XM_023281721.3","XP_023137489.1",2350
"111576162","XM_035953537.2","XP_035809430.1",3472
"111576161","XM_023281719.3","XP_023137487.2",4202
"111576169","XM_023281728.3","XP_023137496.1",2192
"111576170","XM_023281729.3","XP_023137497.1",1020
"111576174","XM_023281735.3","XP_023137503.1",1094
"111576174","XM_023281734.3","XP_023137502.1",1095
"111576180","XM_023281743.3","XP_023137511.1",1480
"111576180","XM_023281744.3","XP_023137512.1",1432
"129347500","XM_055004967.1","XP_054860942.1",941
"111576155","XM_023281701.3","XP_023137469.1",3225
"111576155","XM_023281704.3","XP_023137472.1",3067
"111576155","XM_023281702.3","XP_023137470.1",3186
"111576155","XM_023281703.3","XP_023137471.1",2958
"111576155","XM_023281705.3","XP_023137473.1",2224
"111576157","XM_023281707.3","XP_023137475.1",3328
"111576158","XM_023281709.3","XP_023137477.1",1756
"111576159","XM_023281710.3","XP_023137478.2",13035
"111576159","XM_023281712.3","XP_023137480.2",12924
"111576159","XM_023281714.3","XP_023137482.2",12687
"111576159","XM_023281715.3","XP_023137483.2",12508
"111576187","XM_023281751.3","XP_023137519.2",1170
"111576167","XM_023281725.2","XP_023137493.2",1683
"111576167","XM_023281726.2","XP_023137494.2",1677
"111576184","XM_055004897.1","XP_054860872.1",3547
"111576184","XM_055004896.1","XP_054860871.1",3673
"111576184","XM_055004898.1","XP_054860873.1",3659
"111576184","XM_055004899.1","XP_054860874.1",2842
"111576184","XM_055004900.1","XP_054860875.1",3581
"111587056","XM_023296876.3","XP_023152644.3",1162
"111568937","XM_023270804.3","XP_023126572.2",5288
"111568931","XM_023270819.3","XP_023126587.2",3510
"111568931","XM_023270816.3","XP_023126584.2",3309
"111568931","XM_023270815.3","XP_023126583.2",3591
"111568936","XM_023270825.3","XP_023126593.1",4457
"111568936","XM_023270826.3","XP_023126594.1",4382
"118470326","XM_055005123.1","XP_054861098.1",1547
"118470326","XM_055005124.1","XP_054861099.1",1628
"111568930","XM_023270811.3","XP_023126579.1",3118
"111568934","XM_023270821.3","XP_023126589.1",1795
"111568943","XM_023270838.3","XP_023126606.2",6464
"111568927","XM_035948449.2","XP_035804342.2",1945
"111568927","XM_035948448.2","XP_035804341.2",3544
"111568927","XM_023270805.3","XP_023126573.2",3528
"111568938","XM_035948444.2","XP_035804337.1",4684
"111568938","XM_035948447.2","XP_035804340.1",4636
"111568938","XM_035948443.2","XP_035804336.1",4687
"111568938","XM_035948446.2","XP_035804339.1",4651
"111568938","XM_023270831.3","XP_023126599.1",4702
"111568938","XM_035948445.2","XP_035804338.1",4648
"111568938","XM_023270832.3","XP_023126600.1",4654
"111568938","XM_035948442.2","XP_035804335.1",4699
"111568938","XM_023270830.3","XP_023126598.1",4705
"111568938","XM_035948441.2","XP_035804334.1",4721
"111568940","XM_023270834.3","XP_023126602.2",1037
"111568933","XM_023270820.3","XP_023126588.1",3830
"111568929","XM_023270807.3","XP_023126575.1",6705
"111568929","XM_023270808.3","XP_023126576.1",6669
"111568929","XM_055005212.1","XP_054861187.1",6565
"111568929","XM_023270809.3","XP_023126577.1",6243
"111568941","XM_023270835.3","XP_023126603.2",3178
"111568942","XM_055005500.1","XP_054861475.1",552
"111568935","XM_023270823.3","XP_023126591.1",2797
"111568935","XM_023270822.3","XP_023126590.1",2779
"111569024","XM_023270956.3","XP_023126724.2",5912
"111569023","XM_023270955.3","XP_023126723.1",2665
"111569028","XM_023270958.3","XP_023126726.1",3836
"111569026","XM_023270957.3","XP_023126725.2",1720
"111586062","XM_055005475.1","XP_054861450.1",1057
"111586062","XM_055005473.1","XP_054861448.1",1095
"111586062","XM_055005474.1","XP_054861449.1",1000
"111586059","XM_055005472.1","XP_054861447.1",1231
"111586059","XM_035941763.2","XP_035797656.2",1198
"111586060","XM_023295748.3","XP_023151516.3",1057
"111586060","XM_035941764.2","XP_035797657.2",1017
"111586058","XM_055005097.1","XP_054861072.1",5572
"111586058","XM_055005096.1","XP_054861071.1",4383
"111586058","XM_055005094.1","XP_054861069.1",5963
"111586058","XM_023295745.3","XP_023151513.1",5947
"111586058","XM_055005093.1","XP_054861068.1",5964
"111586058","XM_055005091.1","XP_054861066.1",5967
"111586058","XM_023295742.3","XP_023151510.1",5951
"111586058","XM_055005092.1","XP_054861067.1",5963
"111586058","XM_023295746.3","XP_023151514.1",5854
"111586058","XM_055005095.1","XP_054861070.1",5873
"111562407","XM_023260909.3","XP_023116677.1",2416
"111582841","XM_023291698.3","XP_023147466.2",2828
"111582842","XM_023291699.3","XP_023147467.1",4598
"111566904","XM_023267719.2","XP_023123487.1",3768
"111566904","XM_055005407.1","XP_054861382.1",3770
"111566904","XM_023267718.3","XP_023123486.1",2195
"111566902","XM_055005057.1","XP_054861032.1",10548
"111566902","XM_035947012.2","XP_035802905.2",10540
"111566902","XM_023267713.3","XP_023123481.3",10689
"111566902","XM_023267717.3","XP_023123485.3",10691
"111566902","XM_055005056.1","XP_054861031.1",10591
"111566902","XM_023267716.3","XP_023123484.2",9377
"111566896","XM_023267705.3","XP_023123473.1",853
"111566892","XM_023267700.3","XP_023123468.1",3185
"111566892","XM_023267701.3","XP_023123469.1",3133
"111566891","XM_023267699.3","XP_023123467.1",3597
"111566891","XM_035947002.2","XP_035802895.1",3722
"111566891","XM_055005105.1","XP_054861080.1",3812
"111566907","XM_055005046.1","XP_054861021.1",12093
"111566907","XM_055005050.1","XP_054861025.1",12165
